LimitedTokensPerWallet	_mint	Transfer	$Bool(True)
LimitedTokensPerWallet	_mint	$Literal(_checkOnERC721Received(address(0),to,tokenId,_data))
LimitedTokensPerWallet	_mint	$Cmp($Literal(to), $Literal(address(0)), NEQ)
LimitedTokensPerWallet	_transfer	Approval	$Bool(True)
LimitedTokensPerWallet	_transfer	Transfer	$Bool(True)
LimitedTokensPerWallet	_transfer	$Cmp($Literal(to), $Literal(address(0)), NEQ)
OnePerWallet	_mint	Transfer	$Bool(True)
OnePerWallet	_mint	$Literal(_checkOnERC721Received(address(0),to,tokenId,_data))
OnePerWallet	_mint	$Cmp($Literal(to), $Literal(address(0)), NEQ)
OnePerWallet	tokenOf	$Cmp($Literal(_ownedToken[owner]), $Literal(0), GT)
OnePerWallet	_transfer	Approval	$Bool(True)
OnePerWallet	_transfer	Transfer	$Bool(True)
OnePerWallet	_transfer	$Cmp($Literal(to), $Literal(address(0)), NEQ)
WithAdditionalMints	addToken	MetadataURIChanged	$Bool(True)
WithAdditionalMints	addToken	SupplyChanged	$Bool(True)
WithAdditionalMints	addTokens	MetadataURIChanged	$Bool(True)
WithAdditionalMints	addTokens	SupplyChanged	$Bool(True)
WithAdditionalMints	mintAdditionalToken	MetadataURIChanged	$Bool(True)
WithAdditionalMints	mintAdditionalToken	SupplyChanged	$Bool(True)
WithAdditionalMints	mintAdditionalToken	Transfer	$Bool(True)
WithAdditionalMints	mintAdditionalToken	$Literal(_checkOnERC721Received(address(0),to,tokenId,_data))
WithAdditionalMints	mintAdditionalToken	$Cmp($Literal(to), $Literal(address(0)), NEQ)
WithAdditionalMints	mintAdditionalTokens	MetadataURIChanged	$Bool(True)
WithAdditionalMints	mintAdditionalTokens	SupplyChanged	$Bool(True)
WithAdditionalMints	mintAdditionalTokens	Transfer	$Bool(True)
WithAdditionalMints	mintAdditionalTokens	$Literal(_checkOnERC721Received(address(0),to,tokenId,_data))
WithAdditionalMints	mintAdditionalTokens	$Cmp($Literal(to), $Literal(address(0)), NEQ)
WithIPFSMetaData	_setCID	MetadataURIChanged	$Bool(True)
WithIPFSMetaData	tokenURI	$Literal(_exists(tokenId))
WithLimitedSupply	_setSupply	SupplyChanged	$Bool(True)
WithMarketOffers	_beforeTokenTransfer	OfferWithdrawn	$Bool(True)
WithMarketOffers	buy	Approval	$Bool(True)
WithMarketOffers	buy	OfferWithdrawn	$Bool(True)
WithMarketOffers	buy	Sale	$Bool(True)
WithMarketOffers	buy	Transfer	$Bool(True)
WithMarketOffers	buy	$Literal(_checkOnERC721Received(from,to,tokenId,_data))
WithMarketOffers	buy	$Cmp($Literal(msg.value), $Literal(offer.price), GEQ)
WithMarketOffers	_cancelOffer	OfferWithdrawn	$Bool(True)
WithMarketOffers	cancelOffer	OfferWithdrawn	$Bool(True)
WithMarketOffers	cancelOffer	$Literal(_exists(tokenId))
WithMarketOffers	cancelOffer	$Literal(_isApprovedOrOwner(_msgSender(),tokenId))
WithMarketOffers	_makeOffer	OfferCreated	$Bool(True)
WithMarketOffers	makeOffer	OfferCreated	$Bool(True)
WithMarketOffers	_makeOffer	$Literal(_exists(tokenId))
WithMarketOffers	makeOffer	$Literal(_exists(tokenId))
WithMarketOffers	_makeOffer	$Cmp($Literal(price), $Literal(0), GT)
WithMarketOffers	makeOffer	$Cmp($Literal(price), $Literal(0), GT)
WithMarketOffers	_makeOffer	$Cmp($Literal(price), $Literal(_offers[tokenId].price), GT)
WithMarketOffers	makeOffer	$Cmp($Literal(price), $Literal(_offers[tokenId].price), GT)
WithMarketOffers	_makeOffer	$Literal(_isApprovedOrOwner(_msgSender(),tokenId))
WithMarketOffers	makeOffer	$Literal(_isApprovedOrOwner(_msgSender(),tokenId))
WithMarketOffers	makeOfferTo	OfferCreated	$Bool(True)
WithMarketOffers	makeOfferTo	$Literal(_exists(tokenId))
WithMarketOffers	makeOfferTo	$Cmp($Literal(price), $Literal(0), GT)
WithMarketOffers	makeOfferTo	$Cmp($Literal(price), $Literal(_offers[tokenId].price), GT)
WithMarketOffers	makeOfferTo	$Literal(_isApprovedOrOwner(_msgSender(),tokenId))
WithMarketOffers	offerFor	$Cmp($Literal(_offers[tokenId].price), $Literal(0), GT)
WithSaleStart	setSaleStart	SaleStartChanged	$Bool(True)
